bore_id,reg_id,state_id,lat,lon,my_depth_m,count,mean,std,min,25%,50%,75%,max,cv
109610,109610,2,-37.7690542,144.8081761,30.0,13.0,3223.076923076923,727.0417756839998,2700.0,2700.0,3000.0,3100.0,4600.0,0.22557382061794745
109611,109611,2,-36.1315981,144.0856462,56.69,17.0,4715.588235294118,1596.5332387247504,2800.0,3380.0,4800.0,5040.0,9250.0,0.3385650228693414
109613,109613,2,-37.9155287,145.0081882,9.145,33.0,713.4545454545455,455.4905385206352,99.0,210.0,630.0,1200.0,1417.0,0.6384296538897791
109659,109659,2,-38.2149536,145.3420808,107.29,31.0,509.35483870967744,267.0822031244434,9.0,284.0,400.0,812.0,941.0,0.5243539136705349
109665,109665,2,-38.2180696,145.3227979,108.2,30.0,1245.7,1101.444291639939,205.0,249.5,832.5,2678.5,2970.0,0.8841970712370064
109668,109668,2,-38.2137786,145.3434456,119.18,26.0,475.84615384615387,131.1752087271653,314.0,360.5,491.5,522.0,704.0,0.2756672669662381
109671,109671,2,-38.1935432,145.3314818,114.3,28.0,881.4642857142857,226.32547558653425,231.0,886.25,906.5,967.0,1298.0,0.2567608004709274
109683,109683,2,-37.8022,144.6768219,44.5,13.0,2915.3846153846152,106.81880176381124,2600.0,2900.0,2900.0,3000.0,3000.0,0.036639694536399633
109737,109737,2,-37.8556325,144.8029561,9.15,21.0,2151.904761904762,407.0456859815498,870.0,2100.0,2100.0,2250.0,2900.0,0.18915599481328935
109741,109741,2,-37.6763262,144.8663414,33.55,44.0,1277.659090909091,235.50568483553005,989.0,1050.75,1349.5,1413.0,1900.0,0.18432591800991374
109742,109742,2,-37.6763262,144.8663414,45.735,29.0,3148.2758620689656,2193.597939728761,1100.0,1100.0,1300.0,5500.0,6000.0,0.6967616676027828
109743,109743,2,-37.6732539,144.8587516,23.0,33.0,3066.696969696969,1406.3176758126274,46.0,2000.0,2800.0,4400.0,6100.0,0.45857731941202867
109746,109746,2,-37.6713689,144.8649898,17.0,30.0,4393.333333333333,631.3277379013837,1600.0,4400.0,4400.0,4500.0,5900.0,0.14370130604735593
109782,109782,2,-38.2592371,145.5064562,210.5,12.0,219.0,23.855626361320077,204.0,206.75,210.0,212.5,275.0,0.10892980073662135
109784,109784,2,-38.2161356,145.6125839,141.12,20.0,232.8,136.06020339308782,70.0,169.0,241.5,250.0,746.0,0.5844510455029546
14320336,14320336A,3,-27.6708122,152.3665628,30.7,11.0,621.9090909090909,252.30832508875116,140.0,498.0,543.0,799.5,990.0,0.4056996895156063
14320432,14320432A,3,-27.5768352,152.1484101,21.5,15.0,627.9333333333333,274.6039919246484,120.0,467.5,686.0,795.0,1200.0,0.4373139270484899
14320435,14320435A,3,-27.6155331,152.1199288,23.5,12.0,590.25,272.6813408291144,230.0,415.0,592.0,676.75,1130.0,0.4619760115698677
14320446,14320446A,3,-27.5647161,152.2714338,27.6,11.0,337.27272727272725,137.25821717412106,190.0,218.5,310.0,418.0,604.0,0.40696506439766356
14320477,14320477A,3,-27.6338669,152.2203251,24.0,13.0,346.3076923076923,94.1084344567342,210.0,310.0,340.0,394.0,550.0,0.2717480337488993
14320493,14320493A,3,-27.5782689,152.155101,21.75,12.0,3086.1666666666665,408.1848585970317,2200.0,2825.0,3243.0,3325.0,3500.0,0.13226273973009614
14320528,14320528A,3,-27.5924328,152.3625735,27.0,11.0,448.3636363636364,71.4958358609405,350.0,394.0,439.0,515.0,541.0,0.15945948792991596
14400017,14400017A,3,-27.4551216,153.4407103,42.75,21.0,24.857142857142858,11.341453673518728,18.0,18.0,22.0,28.0,70.0,0.4562653776702937
14400051,14400051A,3,-27.5218308,153.4961833,19.0,12.0,28.75,2.179449471770337,26.0,27.0,28.0,29.5,33.0,0.07580693814853345
14500085,14500085A,3,-28.1236808,152.9474624,18.7,13.0,122.3846153846154,12.58000040764746,105.0,114.0,122.0,133.0,141.0,0.10279070100529036
14500086,14500086A,3,-28.1239585,152.9507957,13.9,13.0,406.61538461538464,70.3308117180733,217.0,378.0,432.0,441.0,490.0,0.1729664306346865
14500095,14500095A,3,-27.9755556,152.7180556,15.15,15.0,1624.4666666666667,806.8395013584678,367.0,660.0,1887.0,2250.0,2500.0,0.4966796290219156
14500097,14500097A,3,-27.9761081,152.7213873,15.0,14.0,562.2142857142857,276.9896356215486,200.0,305.5,545.0,765.0,1000.0,0.4926762671454301
14500098,14500098A,3,-28.0179851,152.6633456,14.5,14.0,1287.7142857142858,132.4842101311169,974.0,1217.5,1306.5,1397.0,1434.0,0.10288323396026383
14500100,14500100A,3,-28.0186149,152.6674972,18.0,15.0,412.06666666666666,77.30132753126067,261.0,365.0,407.0,449.5,558.0,0.1875942263337502
14500110,14500110A,3,-28.1355597,152.5902736,11.0,15.0,73.46666666666667,4.389381125701739,64.0,71.5,75.0,76.5,79.0,0.059746567046756884
14500115,14500115A,3,-28.0851382,152.619935,7.5,14.0,12.357142857142858,5.541551335933938,6.0,9.0,11.0,13.75,24.0,0.4484492410582377
14500117,14500117A,3,-28.0856517,152.6253815,14.0,15.0,87.0,10.723805294763608,66.0,78.5,89.0,94.0,105.0,0.12326212982486906
14510051,14510051A,3,-28.0977467,153.0568324,11.8,13.0,124.0,64.1586575088143,31.0,82.0,102.0,174.0,248.0,0.5174085282968895
16526,16526,6,-41.574611,148.13459,80.0,23.0,334.2608695652174,92.59109391262618,194.0,280.0,320.0,390.0,540.0,0.2770024921943811
16527,16527,6,-40.890178,145.240516,30.0,22.0,22.85454545454545,3.186538242988145,18.0,20.25,22.0,25.9,28.0,0.13942689209574224
16528,16528,6,-43.136875,147.812469,24.0,22.0,79.05454545454546,43.334235088852445,32.0,51.25,71.0,101.3,236.0,0.5481561476280783
16529,16529,6,-42.491662,147.185952,80.0,24.0,429.4583333333333,30.21657933431027,320.0,420.0,430.0,440.0,490.0,0.07035974619418323
16530,16530,6,-41.041408,145.099286,80.0,23.0,23.82608695652174,3.25481704433519,19.0,21.0,25.0,25.45,32.0,0.13660728470749886
16531,16531,6,-40.94506,144.895372,6.0,21.0,112.57142857142856,24.54907621188917,41.0,115.0,120.0,125.0,145.0,0.21807555010561447
16532,16532,6,-40.804358,145.027627,32.0,24.0,124.3375,88.69304081567186,62.0,85.75,99.0,111.25,468.0,0.7133249487537698
16533,16533,6,-41.018607,145.697985,60.0,23.0,21.55217391304348,4.85684798321049,8.9,21.0,22.0,25.0,28.0,0.22535304340093054
16534,16534,6,-41.207928,145.806584,66.0,23.0,15.61304347826087,2.9044330299210626,10.5,14.0,16.0,17.5,21.0,0.1860260642945821
16535,16535,6,-41.107183,145.860597,90.0,22.0,11.318181818181818,1.5506178073321564,8.8,10.5,11.4,12.5,14.0,0.1370023765514355
16536,16536,6,-41.316816,146.276528,33.0,23.0,10.086956521739127,2.962846350728252,7.0,7.1,10.5,11.85,17.1,0.29373045718426644
16538,16538,6,-41.569229,146.471214,36.0,23.0,10.975217391304348,2.472344984689669,7.1,9.1,10.5,12.5,18.0,0.2252661515979178
16539,16539,6,-41.562539,146.760429,6.0,22.0,210.63636363636363,150.8125754054777,62.0,92.5,152.5,332.5,485.0,0.7159854680449956
16540,16540,6,-41.503164,146.914077,9.0,23.0,48.70869565217391,3.544382629082796,42.0,46.0,50.0,50.3,57.0,0.07276693784602724
16541,16541,6,-41.678882,147.081314,78.0,23.0,780.7391304347826,334.65426085484165,53.0,857.5,940.0,963.5,1040.0,0.4286377457070423
16542,16542,6,-41.260384,147.209742,60.0,21.0,22.18095238095238,6.025497410805107,14.5,18.0,21.0,23.1,39.0,0.2716518798344939
16543,16543,6,-41.104203,147.083567,42.0,22.0,123.54545454545456,23.190160624358555,52.0,116.25,126.0,140.0,160.0,0.1877054943840648
16544,16544,6,-41.002704,147.498774,54.0,22.0,134.8181818181818,20.11073241932174,95.0,126.25,130.0,138.75,172.0,0.1491692896915301
16545,16545,6,-41.114318,147.491518,42.0,21.0,25.17142857142857,7.698515626868784,11.0,18.0,28.0,32.0,34.0,0.3058434130992139
16546,16546,6,-41.160219,147.71425,4.0,22.0,19.431818181818183,2.6625062242066955,17.0,18.0,18.0,20.625,28.0,0.13701786416970127
16547,16547,6,-41.116009,147.810739,12.0,21.0,22.59047619047619,2.266694677698071,19.4,21.0,22.0,25.0,27.0,0.10033850807685392
16548,16548,6,-41.844643,148.256114,18.0,22.0,2011.4545454545453,116.32332905791893,1840.0,1935.0,2007.0,2090.0,2230.0,0.05783045374840045
16549,16549,6,-42.305974,147.962982,22.0,24.0,1229.0,282.5431094464209,680.0,1020.0,1180.0,1509.5,1700.0,0.2298967530076655
16550,16550,6,-42.464533,147.461498,80.0,21.0,83.96190476190475,21.641059959957516,58.1,66.0,75.0,99.0,130.0,0.2577485589604741
16551,16551,6,-42.606398,147.743086,24.0,24.0,403.375,132.12109481703584,240.0,316.25,380.0,442.5,701.0,0.3275391256697511
16552,16552,6,-42.850372,147.625829,80.0,16.0,1562.75,409.729585621216,660.0,1320.0,1625.0,1840.0,2170.0,0.26218498519994626
16553,16553,6,-42.026634,147.497299,18.0,23.0,1044.4782608695652,192.80792834632496,770.0,925.0,1050.0,1130.0,1600.0,0.1845973588629844
16554,16554,6,-42.766008,147.58005,36.0,23.0,577.9565217391304,82.09942877714556,334.0,538.5,620.0,630.0,660.0,0.14205121957980502
16923,16923,6,-43.006983,147.059583,4.0,23.0,228.91304347826087,17.727515960629887,187.0,221.0,230.0,235.0,280.0,0.07744213999895297
17772,17772,6,-42.311622,146.958477,54.0,24.0,145.83333333333334,4.74265259355863,140.0,142.25,145.0,150.0,155.0,0.032521046355830606
17773,17773,6,-43.088363,147.251218,72.0,21.0,425.4285714285714,81.22042318811901,250.0,380.0,431.0,460.0,603.0,0.1909143594079359
17776,17776,6,-41.080636,145.877913,27.0,20.0,28.725,6.835424369839043,19.0,24.125,28.0,34.25,43.0,0.2379608135714201
17778,17778,6,-41.08088,145.878968,28.0,19.0,18.94736842105263,3.031752045902873,14.5,16.75,18.5,21.0,28.0,0.16000913575598497
17780,17780,6,-41.081437,145.876923,29.0,20.0,16.15,2.5909762435685977,13.0,14.0,16.0,17.625,24.5,0.16043196554604322
18606,18606,6,-41.230391,146.348191,135.0,17.0,19.83529411764706,2.28553636387353,14.0,18.5,20.0,21.0,23.0,0.11522573601972126
2049,2049A,3,-27.1664112,146.0978421,586.1,11.0,124.02727272727272,4.784159468305987,115.0,121.65,124.0,127.5,130.0,0.03857344729998231
2237,2237A,3,-23.0568581,142.1398979,1391.7,11.0,35.36363636363637,3.7489392439122633,31.0,33.0,33.0,38.0,42.0,0.1060111354319663
2431,2431A,3,-28.0739303,144.5109932,278.9,13.0,77.32307692307693,6.949119110380567,69.2,75.0,75.0,79.0,96.0,0.08987121810082309
2962,2962,6,-42.819233,147.509364,24.4,11.0,1399.090909090909,90.93454189190656,1330.0,1350.0,1380.0,1385.0,1650.0,0.06499544904554726
311518,311518,2,-36.2086725,144.916593,18.28,11.0,7466.454545454545,3638.5753905515376,210.0,6422.0,7326.0,10394.0,11900.0,0.48732304849651065
333495,333495,2,-35.952991,145.3019342,11.58,13.0,393.7692307692308,177.05844319798,24.0,400.0,420.0,480.0,620.0,0.4496502757518539
40647,40647,2,-35.4412853,142.8208727,5.25,19.0,57264.47368421053,2902.1701146330147,54500.0,55862.5,56500.0,57650.0,67800.0,0.05068011505069027
42220023,42220023A,3,-28.1025056,148.6707737,11.9,23.0,86.3913043478261,37.28482402756916,44.0,60.5,67.0,110.0,172.0,0.4315807511998443
42220026,42220026A,3,-28.1282805,148.637311,11.9,13.0,65.76923076923077,35.510922841087094,16.0,50.0,63.0,77.0,152.0,0.5399321601568797
42220030,42220030A,3,-28.1450182,148.6344626,25.4,24.0,7309.5,2597.156003082569,368.0,5500.0,8500.5,9242.25,10445.0,0.35531240209078174
42230112,42230112A,3,-27.5172466,151.2737857,36.8,17.0,68.23529411764706,19.09688918307346,54.0,57.0,60.0,68.0,126.0,0.2798682035450421
42230114,42230114A,3,-27.5198095,151.3888206,44.8,19.0,164.26315789473685,62.69400299626676,24.0,134.0,190.0,205.0,254.0,0.3816680733511914
42230117,42230117A,3,-27.4773969,151.3000403,34.2,16.0,201.5,521.5214920467484,40.0,49.75,62.0,76.25,2150.0,2.5881959903064438
42230155,42230155A,3,-27.2718703,151.1054495,33.8,12.0,812.5833333333334,164.87486071857558,396.0,825.0,840.0,886.0,1028.0,0.20290209502850035
42230157,42230157A,3,-27.212042,151.1894741,22.4,14.0,306.5,210.4335268695776,120.0,166.25,228.5,418.25,900.0,0.6865694188240705
42230158,42230158A,3,-27.2120859,151.1893826,53.7,19.0,757.2105263157895,299.1065545823964,116.0,822.0,892.0,909.0,1010.0,0.39501108897376325
42230162,42230162A,3,-27.1442412,151.2608798,42.7,11.0,303.09090909090907,21.500951353158985,252.0,302.5,305.0,315.0,332.0,0.07093895167508964
42230969,0,3,-27.6543124,151.8436647,97.1,11.0,76.45454545454545,29.951172385613347,33.0,50.0,80.0,96.5,125.0,0.3917513629509475
42230972,0,3,-27.6964539,151.7775549,83.2,15.0,52.53333333333333,22.82500717154219,30.0,31.0,45.0,72.5,85.0,0.43448617712326504
42230973,0,3,-27.6890746,151.8138305,84.85,11.0,82.27272727272727,50.05814800627548,40.0,44.0,44.0,135.0,164.0,0.6084415779768291
42231280,42231280A,3,-27.3828199,151.1912404,26.3,11.0,67.45454545454545,14.04538099421754,54.0,58.5,62.0,71.5,105.0,0.20821993387654036
42231333,42231333A,3,-28.2134381,152.0432143,15.0,11.0,2319.909090909091,87.50137661254769,2173.0,2270.0,2336.0,2385.0,2450.0,0.037717588570791355
46193,46193,2,-36.4991421,145.3965097,106.5,17.0,1775.2941176470588,462.0757195398123,730.0,1800.0,1900.0,2000.0,2400.0,0.26028122041672663
46197,46197,2,-36.497154,145.3980622,5.0,15.0,1873.3333333333333,45.77377082170635,1800.0,1850.0,1900.0,1900.0,1900.0,0.024434397235786307
47902,47902,2,-35.9211163,145.0040995,200.9,11.0,1206.3636363636365,698.8171824915687,50.0,505.0,1500.0,1700.0,2100.0,0.5792757352982106
49676,49676,2,-34.9195566,141.0297231,337.065,13.0,2359.230769230769,64.09128105828677,2200.0,2300.0,2400.0,2400.0,2400.0,0.027166177168494555
49987,49987,2,-35.3670274,142.7646276,56.0,18.0,38880.55555555556,25191.358339067792,3020.0,20675.0,41275.0,42875.0,89500.0,0.6479166251385585
49989,49989,2,-35.3093902,142.7671586,34.0,11.0,95582.72727272728,55382.28039561193,4260.0,60875.0,136750.0,138750.0,142800.0,0.5794172438456275
49991,49991,2,-35.3089376,142.7670616,25.25,14.0,53225.0,6618.759760652351,39800.0,49075.0,51125.0,60725.0,61300.0,0.12435434026589669
49993,49993,2,-35.3062409,142.7862707,0.425,14.0,181325.0,3181.360981138056,175500.0,179250.0,181000.0,183000.0,187250.0,0.01754507641603781
49994,49994,2,-35.3066641,142.7848293,0.425,13.0,178534.61538461538,7054.294927423784,160300.0,176800.0,180000.0,183000.0,186000.0,0.03951219718499287
49995,49995,2,-35.3069134,142.7837227,0.425,16.0,162962.5,14321.306970152316,133500.0,151000.0,166150.0,173000.0,183300.0,0.087880996978767
49996,49996,2,-35.3071564,142.7822863,0.425,15.0,86360.0,16012.017808062614,74200.0,79125.0,81600.0,82875.0,130000.0,0.18541011820359674
49997,49997,2,-35.3073113,142.7809625,0.425,16.0,83946.875,19108.13499315584,66800.0,73375.0,81875.0,87187.5,149000.0,0.227621754748534
49998,49998,2,-35.3079125,142.779406,0.425,16.0,101253.125,38655.47166422023,61750.0,70875.0,89375.0,125250.0,182000.0,0.3817706531449793
49999,49999,2,-35.3079752,142.7779748,0.425,16.0,52823.75,19784.68325919489,34800.0,35825.0,40875.0,70125.0,89250.0,0.3745414375010273
51346,51346,2,-35.4426593,142.8220458,295.0,16.0,69528.75,49588.937190331744,11000.0,42445.0,51575.0,98925.0,158100.0,0.7132148527095877
51347,51347,2,-35.4368365,142.8239708,61.0,23.0,153245.65217391303,25065.323352843643,61250.0,153250.0,160000.0,163125.0,180000.0,0.16356303097198413
51348,51348,2,-35.4370146,142.8238557,21.5,24.0,148506.25,13811.906587685731,117000.0,145325.0,149625.0,153000.0,179000.0,0.09300555759562801
51350,51350,2,-35.4426552,142.8218257,20.5,11.0,117850.0,20835.846515080688,85500.0,103625.0,128000.0,130000.0,140600.0,0.176799715868313
54349,54349,2,-36.2486113,144.0773598,100.0,16.0,1015.75,32.740392992958,932.0,1008.75,1032.0,1039.0,1041.0,0.03223272753429289
55938,55938,2,-35.8535788,145.092213,177.25,19.0,434.89473684210526,255.6981498948499,12.0,277.5,560.0,575.0,810.0,0.587954114486524
56529,56529,2,-37.8035382,147.4953599,8.99,11.0,140.0909090909091,48.06964644233312,75.0,120.0,128.0,147.0,226.0,0.34313180458511633
56530,56530,2,-37.8131281,147.4936318,5.635,11.0,176.27272727272728,66.72794153739632,107.0,118.0,156.0,228.0,279.0,0.3785494362616604
56531,56531,2,-37.7957223,147.4592092,5.94,11.0,104.54545454545456,17.30528032921534,66.0,97.0,111.0,115.5,120.0,0.16552876836640756
56532,56532,2,-37.7900199,147.4603864,4.87,12.0,82.08333333333333,38.37247672091247,10.0,50.75,86.5,110.75,140.0,0.4674819498994413
56533,56533,2,-37.7945713,147.4405444,4.11,11.0,196.3636363636364,81.3674046867328,42.0,147.5,227.0,239.0,322.0,0.41437104238613914
56535,56535,2,-37.7835318,147.4426862,4.72,12.0,149.58333333333334,41.67505976073228,91.0,115.25,142.5,179.25,220.0,0.2786076418544776
56538,56538,2,-37.7825537,147.4242574,6.395,12.0,67.33333333333333,16.08688530411897,32.0,62.5,68.0,71.5,101.0,0.2389141381799847
573200117,573200117,4,-32.823616,134.257193,4.57,15.0,1410.8283333333331,106.16358665263895,1239.5,1325.9625,1436.4,1460.625,1615.95,0.0752491172344183
573200118,573200118,4,-32.82973,134.253787,6.4,15.0,1011.9998333333334,197.16095065885227,649.7,906.3,997.5,1140.49875,1416.45,0.19482310585906115
573200119,573200119,4,-32.82973,134.253787,6.1,16.0,394.190625,132.07003220356236,198.075,254.3625,455.2875,494.475,557.175,0.33504102793810064
573200183,573200183,4,-32.840575,134.306925,10.52,13.0,81.6826923076923,16.390969899025777,69.825,75.525,76.95,82.65,134.2,0.20066637663315842
573200184,573200184,4,-32.850211,134.324637,15.16,17.0,395.7852941176471,136.05368972935128,106.875,317.775,381.9,478.8,632.7,0.3437563036106878
573200186,573200186,4,-32.86205,134.322122,11.5,14.0,62.3,19.854952395193116,25.65,47.05,68.4,75.16875,101.175,0.3186990753642555
573200219,573200219,4,-32.855965,134.278495,4.27,79.0,469.65822784810126,317.8837025720598,84.0,210.0,268.0,831.0,1070.0,0.6768404846829832
573200242,573200242,4,-32.858436,134.283103,2.75,13.0,1002.3076923076924,150.17511146180018,653.0,940.0,1040.0,1090.0,1230.0,0.14982935142006157
573200256,573200256,4,-32.874504,134.332562,14.2,14.0,2995.689285714286,60.98282522585743,2892.75,2972.55,2987.5125,3038.1,3092.25,0.020356859276651186
573200304,573200304,4,-32.829208,134.233118,4.11,15.0,2643.6366666666668,777.2155219037351,1037.4,2458.8375,2832.9,3147.1125,3750.6,0.29399483359554013
573200305,573200305,4,-32.851839,134.224277,2.08,16.0,1364.39375,590.3550948017078,405.4,822.925,1464.1999999999998,1945.1,2274.3,0.4326867480899174
583000258,583000258,4,-33.645038,134.927316,79.5,11.0,382.7272727272728,14.82626661766818,361.0,371.5,383.0,389.5,407.0,0.03873846384663894
592800302,592800302,4,-34.635264,135.481861,25.5,16.0,111.25,15.960367581397785,80.0,105.0,112.0,120.5,137.0,0.14346397825975538
592800307,592800307,4,-34.635159,135.483279,30.0,15.0,73.17333333333333,6.946269982275858,65.0,67.0,73.0,79.0,86.6,0.09492898117177284
59413,59413,2,-37.7640063,144.7572284,13.0,15.0,2120.0,224.24476423255524,1900.0,2000.0,2000.0,2250.0,2700.0,0.10577583218516756
594200001,594200001,4,-27.551012,135.441751,478.84,17.0,693.8361764705883,17.488560058061143,663.0,682.0,694.0,698.82,730.0,0.02520560422061314
59538,59538,2,-37.9272086,144.6925515,20.0,11.0,254.54545454545453,133.66851808587066,150.0,170.0,200.0,295.0,540.0,0.5251263210516347
602800354,602800354,4,-34.807062,135.762117,12.98,12.0,539.75,52.4181179642029,455.0,500.75,554.5,580.0,601.0,0.09711554972524854
602800381,602800381,4,-34.802119,135.766944,10.75,11.0,665.8181818181819,74.24394679947744,505.0,625.5,696.0,712.0,745.0,0.11150783926737463
602800387,602800387,4,-34.827519,135.784228,59.695,11.0,624.0,235.54744744955315,417.0,470.0,500.0,768.5,1160.0,0.37747988373325825
602800473,602800473,4,-34.840999,135.864286,31.235,11.0,489.27272727272725,31.416845510301982,447.0,467.0,487.0,511.5,542.0,0.06421131561005608
602800477,602800477,4,-34.846274,135.865611,38.865,13.0,567.7692307692307,55.41984278540471,455.0,562.0,576.0,589.0,656.0,0.09760980303620936
602800696,602800696,4,-34.761135,135.564288,8.95,45.0,134.75555555555556,11.186752627256686,121.0,130.0,133.0,135.0,196.0,0.08301514977350773
602800697,602800697,4,-34.765642,135.566024,12.01,44.0,197.1136363636364,25.47248027942359,125.0,195.0,205.5,211.5,228.0,0.12922738755847316
602800698,602800698,4,-34.77298,135.566816,11.25,46.0,113.28260869565216,10.372320095069828,101.0,106.25,110.0,117.75,150.0,0.09156145161642912
602800699,602800699,4,-34.771559,135.584991,11.99,43.0,113.53488372093024,10.102684313750483,98.0,107.0,111.0,116.5,152.0,0.08898308592611036
602800700,602800700,4,-34.777949,135.56483,12.71,45.0,109.77777777777776,10.49867716534908,101.0,105.0,107.0,112.0,168.0,0.09563572316613535
602800701,602800701,4,-34.77233,135.561021,11.805,45.0,144.0,33.11687293098901,111.0,120.0,126.0,178.0,217.0,0.22997828424297925
602800702,602800702,4,-34.767707,135.558782,11.055,46.0,196.80434782608697,12.69053814674958,142.0,188.0,198.5,204.0,221.0,0.06448301720429478
602800703,602800703,4,-34.762295,135.558724,8.08,46.0,156.45652173913044,10.316559550847538,137.0,149.25,158.5,162.75,188.0,0.0659388271973026
602800915,602800915,4,-34.641019,135.63901,22.76,19.0,147.5375,21.024926922187703,124.0,131.0,135.0,165.5,183.0,0.1425056471892753
602800924,602800924,4,-34.636819,135.626224,27.675,18.0,248.77777777777777,28.657317216818456,212.0,221.25,259.0,268.5,304.0,0.11519243186751502
602800947,602800947,4,-34.643558,135.627496,30.64,21.0,184.31071428571428,31.317326046683583,146.0,154.0,176.0,216.0,230.0,0.16991592793751628
602801514,602801514,4,-34.626966,135.633971,22.43,28.0,163.96428571428572,23.21155865138003,128.0,146.0,161.5,184.5,210.0,0.14156472277034216
602801528,602801528,4,-34.617183,135.627213,30.48,19.0,123.8625,18.926195746020028,101.0,117.5,120.0,125.0,187.3875,0.15280004639031206
602801655,602801655,4,-34.610058,135.627418,16.4,25.0,114.32,8.12773031048644,100.0,106.0,115.0,121.0,127.0,0.07109631132335935
602801656,602801656,4,-34.612522,135.640962,16.0,28.0,107.21428571428572,12.03807891298873,89.0,97.75,107.0,116.5,133.0,0.11228054948823599
602801694,602801694,4,-34.621661,135.62599,21.425,17.0,134.8235294117647,10.619765146400644,117.0,126.0,137.0,144.0,150.0,0.07876789157452485
602802286,602802286,4,-34.651485,135.635864,23.425,24.0,131.33333333333334,17.675004868498604,99.0,116.75,136.0,146.0,155.0,0.134581255343898
602802287,602802287,4,-34.602798,135.632341,9.0,14.0,103.14285714285714,4.638586370488698,94.0,100.0,103.0,105.75,114.0,0.04497244403520898
602802288,602802288,4,-34.600011,135.628993,9.0,12.0,101.83333333333331,5.874959703278953,92.0,96.75,102.5,106.25,110.0,0.05769191197982606
614500001,614500001,4,-26.2851423,136.0978878,1222.25,20.0,1206.8,224.5183382499664,256.0,1250.0,1255.0,1270.0,1280.0,0.18604436381336295
61571,61571,2,-35.1499246,141.2145517,213.36,11.0,2969.181818181818,4790.11026633379,330.0,380.0,610.0,2372.5,15503.0,1.6132761682028012
61572,61572,2,-35.1237988,141.2457794,222.5,13.0,19383.846153846152,13867.618834573788,4200.0,5400.0,21590.0,29000.0,41883.0,0.7154214248559834
62038,62038,2,-36.1989836,144.8029616,189.75,12.0,2586.9483333333333,1381.997844767648,920.0,1575.0,2100.0,4150.0,4723.38,0.5342193452263181
623900004,623900004,4,-29.239015,136.658864,93.725,22.0,1558.2481818181818,452.1289003163796,177.0,1650.0,1720.0,1723.75,1800.0,0.29015204740289213
62595,62595,2,-36.5596487,144.5864201,74.93,15.0,76.53333333333333,13.490031593030182,31.0,77.0,78.0,81.0,95.0,0.1762634790030076
62949,62949,2,-38.0552911,145.2420019,14.05,28.0,2480.714285714286,447.0970444945562,1500.0,2100.0,2550.0,2900.0,3180.0,0.18022915700903502
62950,62950,2,-38.0552909,145.2421159,53.35,30.0,2269.733333333333,84.23732211307295,2092.0,2200.0,2300.0,2300.0,2400.0,0.03711331233319903
633900002,633900002,4,-29.477136,137.084109,137.16,11.0,853.9899999999999,19.296898714560328,839.6,842.0,850.0,851.145,892.0,0.022596164726238398
652700552,652700552,4,-35.307316,138.475057,303.755,11.0,23042.18181818182,31678.656593416905,819.0,1273.5,5187.0,34939.5,81023.0,1.3748115019394704
653200569,653200569,4,-32.788497,138.235986,88.35,11.0,405.9090909090909,117.51549220886116,200.0,347.5,456.0,475.5,526.0,0.2895118509064889
653800004,653800004,4,-29.613525,138.104921,173.25,12.0,382.8333333333333,47.468330750537504,351.0,356.25,360.0,381.75,481.0,0.12399215694524382
653900002,653900002,4,-29.275224,138.382301,519.38,17.0,161.81235294117644,22.289155863729956,135.0,154.2,156.1,163.0,242.11,0.13774693624183762
653900003,653900003,4,-29.03363,138.462817,678.48,15.0,129.26266666666666,29.17407936279509,110.0,115.4,118.0,125.4,211.3,0.2256960970643374
653900005,653900005,4,-29.43403,138.246824,411.55,17.0,267.77647058823527,22.71066735621624,248.0,259.9,261.3,265.6,326.0,0.0848120348525276
653900009,653900009,4,-29.272226,138.375732,549.0,12.0,159.03666666666666,28.683927819451704,143.0,144.5,147.66500000000002,155.75,242.11,0.18036046919652723
662802266,662802266,4,-34.682632,138.511776,102.11,12.0,1302.3166666666666,2286.015899822752,259.0,268.35,282.5,557.5,6873.0,1.755345653122834
662804124,662804124,4,-34.743441,138.550153,65.84,12.0,7047.633333333334,10810.765587836577,391.0,404.5,500.5,11412.25,31667.0,1.5339568726858532
662818777,662818777,4,-34.731485,138.559517,137.2,97.0,492.340206185567,79.07734697195974,347.0,451.0,501.0,536.0,970.0,0.16061525339280305
662819181,662819181,4,-34.73114,138.559854,139.0,21.0,570.1428571428571,179.8247162417574,250.0,467.0,519.0,646.0,1050.0,0.31540290997050907
662819449,662819449,4,-34.731792,138.559093,109.0,17.0,565.5882352941177,131.37068681003834,453.0,475.0,528.0,613.0,1010.0,0.23227266518675524
662819450,662819450,4,-34.731531,138.559537,170.0,23.0,519.9130434782609,170.01387992628406,174.0,398.5,492.0,627.0,953.0,0.3270044521077549
662819993,662819993,4,-34.6391,138.531177,15.0,11.0,3870.909090909091,2846.736568583242,760.0,2040.0,4060.0,4520.0,11300.0,0.7354180895823311
664000001,664000001,4,-28.63977,138.689324,950.095,15.0,135.92064,14.489978084416038,118.0,128.26,131.376,141.4708,169.932,0.10660616433542425
664000002,664000002,4,-28.649901,138.688779,992.43,11.0,1471.8551272727275,2561.8847085863067,150.654,182.798,240.9036,711.5724,6880.9608,1.7405821137664197
664000004,664000004,4,-28.790674,138.55444,854.815,17.0,296.4451529411765,86.39415459866278,159.0,222.0,280.0,370.0,415.548,0.29143385797171706
